iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
BIH,Europe,Bosnia and Herzegovina,2020-03-05,2.0,2.0,,,,,613,613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3263459.0,68496,42.5,16569,10711,11713895,0.2,329635,10.08,30.2,47.7,97164,3.5,77.4,0.78,,,,
BIH,Europe,Bosnia and Herzegovina,2020-03-06,2.0,0.0,,,,,613,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3263459.0,68496,42.5,16569,10711,11713895,0.2,329635,10.08,30.2,47.7,97164,3.5,77.4,0.78,,,,
BIH,Europe,Bosnia and Herzegovina,2020-03-07,3.0,1.0,,,,,919,306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3263459.0,68496,42.5,16569,10711,11713895,0.2,329635,10.08,30.2,47.7,97164,3.5,77.4,0.78,,,,
BIH,Europe,Bosnia and Herzegovina,2020-03-08,3.0,0.0,,,,,919,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3263459.0,68496,42.5,16569,10711,11713895,0.2,329635,10.08,30.2,47.7,97164,3.5,77.4,0.78,,,,
BIH,Europe,Bosnia and Herzegovina,2020-03-09,3.0,0.0,,,,,919,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3263459.0,68496,42.5,16569,10711,11713895,0.2,329635,10.08,30.2,47.7,97164,3.5,77.4,0.78,,,,
BIH,Europe,Bosnia and Herzegovina,2020-03-10,5.0,2.0,714,,,,1532,613,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.06,3263459.0,68496,42.5,16569,10711,11713895,0.2,329635,10.08,30.2,47.7,97164,3.5,77.4,0.78,,,,
BIH,Europe,Bosnia and Herzegovina,2020-03-11,7.0,2.0,1.0,,,,2145,613,306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.17,3263459.0,68496,42.5,16569,10711,11713895,0.2,329635,10.08,30.2,47.7,97164,3.5,77.4,0.78,,,,
BIH,Europe,Bosnia and Herzegovina,2020-03-12,11.0,4.0,1286,,,,3371,1226,394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.17,3263459.0,68496,42.5,16569,10711,11713895,0.2,329635,10.08,30.2,47.7,97164,3.5,77.4,0.78,,,,
BIH,Europe,Bosnia and Herzegovina,2020-03-13,13.0,2.0,1571,,,,3984,613,482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.17,3263459.0,68496,42.5,16569,10711,11713895,0.2,329635,10.08,30.2,47.7,97164,3.5,77.4,0.78,,,,
BIH,Europe,Bosnia and Herzegovina,2020-03-14,18.0,5.0,2143,,,,5516,1532,657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.17,3263459.0,68496,42.5,16569,10711,11713895,0.2,329635,10.08,30.2,47.7,97164,3.5,77.4,0.78,,,,
BIH,Europe,Bosnia and Herzegovina,2020-03-15,24.0,6.0,3.0,,,,7354,1839,919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.17,3263459.0,68496,42.5,16569,10711,11713895,0.2,329635,10.08,30.2,47.7,97164,3.5,77.4,0.78,,,,
BIH,Europe,Bosnia and Herzegovina,2020-03-16,25.0,1.0,3143,,,,7661,306,963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.72,3263459.0,68496,42.5,16569,10711,11713895,0.2,329635,10.08,30.2,47.7,97164,3.5,77.4,0.78,,,,
BIH,Europe,Bosnia and Herzegovina,2020-03-17,26.0,1.0,3.0,,,,7967,306,919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.28,3263459.0,68496,42.5,16569,10711,11713895,0.2,329635,10.08,30.2,47.7,97164,3.5,77.4,0.78,,,,
BIH,Europe,Bosnia and Herzegovina,2020-03-18,38.0,12.0,4429,,,,11644,3677,1357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.22,3263459.0,68496,42.5,16569,10711,11713895,0.2,329635,10.08,30.2,47.7,97164,3.5,77.4,0.78,,,,
BIH,Europe,Bosnia and Herzegovina,2020-03-19,63.0,25.0,7429,,,,19305,7661,2276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.22,3263459.0,68496,42.5,16569,10711,11713895,0.2,329635,10.08,30.2,47.7,97164,3.5,77.4,0.78,,,,
BIH,Europe,Bosnia and Herzegovina,2020-03-20,89.0,26.0,10857,,,,27272,7967,3327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.26,3263459.0,68496,42.5,16569,10711,11713895,0.2,329635,10.08,30.2,47.7,97164,3.5,77.4,0.78,,,,
BIH,Europe,Bosnia and Herzegovina,2020-03-21,93.0,4.0,10714,1.0,1.0,143,28497,1226,3283,306,306,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.26,3263459.0,68496,42.5,16569,10711,11713895,0.2,329635,10.08,30.2,47.7,97164,3.5,77.4,0.78,,,,
BIH,Europe,Bosnia and Herzegovina,2020-03-22,126.0,33.0,14571,1.0,0.0,143,38609,10112,4465,306,0.0,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.26,3263459.0,68496,42.5,16569,10711,11713895,0.2,329635,10.08,30.2,47.7,97164,3.5,77.4,0.78,,,,
BIH,Europe,Bosnia and Herzegovina,2020-03-23,136.0,10.0,15857,1.0,0.0,143,41674,3064,4859,306,0.0,44,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.26,3263459.0,68496,42.5,16569,10711,11713895,0.2,329635,10.08,30.2,47.7,97164,3.5,77.4,0.78,,,,
BIH,Europe,Bosnia and Herzegovina,2020-03-24,166.0,30.0,20.0,3.0,2.0,429,50866,9193,6128,919,613,131,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.26,3263459.0,68496,42.5,16569,10711,11713895,0.2,329635,10.08,30.2,47.7,97164,3.5,77.4,0.78,,,,
BIH,Europe,Bosnia and Herzegovina,2020-03-25,176.0,10.0,19714,3.0,0.0,429,53931,3064,6041,919,0.0,131,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.26,3263459.0,68496,42.5,16569,10711,11713895,0.2,329635,10.08,30.2,47.7,97164,3.5,77.4,0.78,,,,
BIH,Europe,Bosnia and Herzegovina,2020-03-26,191.0,15.0,18286,3.0,0.0,429,58527,4596,5603,919,0.0,131,1.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.26,3263459.0,68496,42.5,16569,10711,11713895,0.2,329635,10.08,30.2,47.7,97164,3.5,77.4,0.78,,,,
BIH,Europe,Bosnia and Herzegovina,2020-03-27,237.0,46.0,21143,4.0,1.0,571,72622,14095,6479,1226,306,175,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.26,3263459.0,68496,42.5,16569,10711,11713895,0.2,329635,10.08,30.2,47.7,97164,3.5,77.4,0.78,,,,
BIH,Europe,Bosnia and Herzegovina,2020-03-28,258.0,21.0,23571,5.0,1.0,571,79057,6435,7223,1532,306,175,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.26,3263459.0,68496,42.5,16569,10711,11713895,0.2,329635,10.08,30.2,47.7,97164,3.5,77.4,0.78,,,,
BIH,Europe,Bosnia and Herzegovina,2020-03-29,323.0,65.0,28143,6.0,1.0,714,98975,19918,8624,1839,306,219,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.81,3263459.0,68496,42.5,16569,10711,11713895,0.2,329635,10.08,30.2,47.7,97164,3.5,77.4,0.78,,,,
BIH,Europe,Bosnia and Herzegovina,2020-03-30,368.0,45.0,33143,10.0,4.0,1286,112764,13789,10156,3064,1226,394,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.81,3263459.0,68496,42.5,16569,10711,11713895,0.2,329635,10.08,30.2,47.7,97164,3.5,77.4,0.78,,,,
BIH,Europe,Bosnia and Herzegovina,2020-03-31,420.0,52.0,36286,13.0,3.0,1429,128698,15934,11119,3984,919,438,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.81,3263459.0,68496,42.5,16569,10711,11713895,0.2,329635,10.08,30.2,47.7,97164,3.5,77.4,0.78,-1107.2,-10.98,-11.77,-339.271919763662
BIH,Europe,Bosnia and Herzegovina,2020-04-01,459.0,39.0,40429,13.0,0.0,1429,140648,11951,12388,3984,0.0,438,1.39,,,,,,,,,,3458.0,1.06,,,,,,tests performed,,,,,,,,,,,,,,89.81,3263459.0,68496,42.5,16569,10711,11713895,0.2,329635,10.08,30.2,47.7,97164,3.5,77.4,0.78,,,,
BIH,Europe,Bosnia and Herzegovina,2020-04-02,533.0,74.0,48857,16.0,3.0,1857,163324,22675,14971,4903,919,569,1.37,,,,,,,,,525.0,3983.0,1.22,161,,,,,tests performed,,,,,,,,,,,,,,89.81,3263459.0,68496,42.5,16569,10711,11713895,0.2,329635,10.08,30.2,47.7,97164,3.5,77.4,0.78,,,,
BIH,Europe,Bosnia and Herzegovina,2020-04-03,579.0,46.0,48857,17.0,1.0,1857,177419,14095,14971,5209,306,569,1.33,,,,,,,,,645.0,4628.0,1418,198,,,,,tests performed,,,,,,,,,,,,,,89.81,3263459.0,68496,42.5,16569,10711,11713895,0.2,329635,10.08,30.2,47.7,97164,3.5,77.4,0.78,,,,
BIH,Europe,Bosnia and Herzegovina,2020-04-04,624.0,45.0,52286,21.0,4.0,2286,191208,13789,16022,6435,1226,0.7,1.3,,,,,,,,,,,,,,,,,tests performed,,,,,,,,,,,,,,89.81,3263459.0,68496,42.5,16569,10711,11713895,0.2,329635,10.08,30.2,47.7,97164,3.5,77.4,0.78,,,,
BIH,Europe,Bosnia and Herzegovina,2020-04-05,654.0,30.0,47286,23.0,2.0,2429,200401,9193,14489,7048,613,744,1.27,,,,,,,,,,5820.0,1783,,,,,,tests performed,,,,,,,,,,,,,,89.81,3263459.0,68496,42.5,16569,10711,11713895,0.2,329635,10.08,30.2,47.7,97164,3.5,77.4,0.78,,,,
BIH,Europe,Bosnia and Herzegovina,2020-04-06,674.0,20.0,43714,29.0,6.0,2714,206529,6128,13395,8886,1839,832,1.25,,,,,,,,,609.0,6429.0,1.97,187,,,,,tests performed,,,,,,,,,,,,,,89.81,3263459.0,68496,42.5,16569,10711,11713895,0.2,329635,10.08,30.2,47.7,97164,3.5,77.4,0.78,,,,
BIH,Europe,Bosnia and Herzegovina,2020-04-07,764.0,90.0,49143,33.0,4.0,2857,234107,27578,15059,10112,1226,875,1.23,,,,,,,,,590.0,7019.0,2151,181,,,,,tests performed,,,,,,,,,,,,,,89.81,3263459.0,68496,42.5,16569,10711,11713895,0.2,329635,10.08,30.2,47.7,97164,3.5,77.4,0.78,,,,
BIH,Europe,Bosnia and Herzegovina,2020-04-08,804.0,40.0,49286,34.0,1.0,3.0,246364,12257,15102,10418,306,919,1.21,,,,,,,,,478.0,7497.0,2297,146,577.0,177,0.0854,11.7,tests performed,,,,,,,,,,,,,,89.81,3263459.0,68496,42.5,16569,10711,11713895,0.2,329635,10.08,30.2,47.7,97164,3.5,77.4,0.78,,,,
BIH,Europe,Bosnia and Herzegovina,2020-04-09,858.0,54.0,46429,35.0,1.0,2714,262911,16547,14227,10725,306,832,1.18,,,,,,,,,874.0,8371.0,2565,268,627.0,192,74,13.5,tests performed,,,,,,,,,,,,,,89.81,3263459.0,68496,42.5,16569,10711,11713895,0.2,329635,10.08,30.2,47.7,97164,3.5,77.4,0.78,,,,
BIH,Europe,Bosnia and Herzegovina,2020-04-10,901.0,43.0,46.0,36.0,1.0,2714,276087,13176,14095,11031,306,832,1.16,,,,,,,,,1028.0,9399.0,2.88,315,682.0,209,0.0674,14.8,tests performed,,,,,,,,,,,,,,92.59,3263459.0,68496,42.5,16569,10711,11713895,0.2,329635,10.08,30.2,47.7,97164,3.5,77.4,0.78,,,,
BIH,Europe,Bosnia and Herzegovina,2020-04-11,946.0,45.0,46.0,37.0,1.0,2286,289876,13789,14095,11338,306,0.7,1.13,,,,,,,,,782.0,10181.0,3.12,0.24,708.0,217,65,15.4,tests performed,,,,,,,,,,,,,,92.59,3263459.0,68496,42.5,16569,10711,11713895,0.2,329635,10.08,30.2,47.7,97164,3.5,77.4,0.78,,,,
BIH,Europe,Bosnia and Herzegovina,2020-04-12,1009.0,63.0,50714,39.0,2.0,2286,309181,19305,15.54,11951,613,0.7,1.11,,,,,,,,,794.0,10975.0,3363,243,736.0,226,0.0689,14.5,tests performed,,,,,,,,,,,,,,92.59,3263459.0,68496,42.5,16569,10711,11713895,0.2,329635,10.08,30.2,47.7,97164,3.5,77.4,0.78,,,,
BIH,Europe,Bosnia and Herzegovina,2020-04-13,1037.0,28.0,51857,39.0,0.0,1429,317761,8.58,15.89,11951,0.0,438,1.09,,,,,,,,,637.0,11612.0,3558,195,740.0,227,0.0701,14.3,tests performed,,,,,,,,,,,,,,92.59,3263459.0,68496,42.5,16569,10711,11713895,0.2,329635,10.08,30.2,47.7,97164,3.5,77.4,0.78,,,,
BIH,Europe,Bosnia and Herzegovina,2020-04-14,1083.0,46.0,45571,40.0,1.0,1.0,331856,14095,13964,12257,306,306,1.07,,,,,,,,,795.0,12407.0,3802,244,770.0,236,0.0592,16.9,tests performed,,,,,,,,,,,,,,92.59,3263459.0,68496,42.5,16569,10711,11713895,0.2,329635,10.08,30.2,47.7,97164,3.5,77.4,0.78,,,,
BIH,Europe,Bosnia and Herzegovina,2020-04-15,1110.0,27.0,43714,41.0,1.0,1.0,340.13,8273,13395,12563,306,306,1.05,,,,,,,,,932.0,13339.0,4087,286,835.0,256,0.0524,19.1,tests performed,,,,,,,,,,,,,,92.59,3263459.0,68496,42.5,16569,10711,11713895,0.2,329635,10.08,30.2,47.7,97164,3.5,77.4,0.78,,,,
BIH,Europe,Bosnia and Herzegovina,2020-04-16,1167.0,57.0,44143,43.0,2.0,1143,357596,17466,13526,13176,613,0.35,1.04,,,,,,,,,1404.0,14743.0,4518,0.43,910.0,279,0.0485,20.6,tests performed,,,,,,,,,,,,,,92.59,3263459.0,68496,42.5,16569,10711,11713895,0.2,329635,10.08,30.2,47.7,97164,3.5,77.4,0.78,,,,
BIH,Europe,Bosnia and Herzegovina,2020-04-17,1214.0,47.0,44714,46.0,3.0,1429,371998,14402,13702,14095,919,438,1.03,,,,,,,,,1008.0,15751.0,4826,309,907.0,278,0.0493,20.3,tests performed,,,,,,,,,,,,,,92.59,3263459.0,68496,42.5,16569,10711,11713895,0.2,329635,10.08,30.2,47.7,97164,3.5,77.4,0.78,,,,
BIH,Europe,Bosnia and Herzegovina,2020-04-18,1268.0,54.0,46.0,47.0,1.0,1429,388545,16547,14095,14402,306,438,1.02,,,,,,,,,1117.0,16868.0,5169,342,955.0,293,0.0482,20.8,tests performed,,,,,,,,,,,,,,92.59,3263459.0,68496,42.5,16569,10711,11713895,0.2,329635,10.08,30.2,47.7,97164,3.5,77.4,0.78,,,,
BIH,Europe,Bosnia and Herzegovina,2020-04-19,1285.0,17.0,39429,48.0,1.0,1286,393754,5209,12082,14708,306,394,1.0,,,,,,,,,950.0,17818.0,5.46,291,978.0,0.3,0.0403,24.8,tests performed,,,,,,,,,,,,,,92.59,3263459.0,68496,42.5,16569,10711,11713895,0.2,329635,10.08,30.2,47.7,97164,3.5,77.4,0.78,,,,
BIH,Europe,Bosnia and Herzegovina,2020-04-20,1309.0,24.0,38857,49.0,1.0,1429,401108,7354,11907,15015,306,438,1.0,,,,,,,,,540.0,18358.0,5625,165,964.0,295,0.0403,24.8,tests performed,,,,,,,,,,,,,,92.59,3263459.0,68496,42.5,16569,10711,11713895,0.2,329635,10.08,30.2,47.7,97164,3.5,77.4,0.78,,,,
BIH,Europe,Bosnia and Herzegovina,2020-04-21,1342.0,33.0,37.0,51.0,2.0,1571,411.22,10112,11338,15628,613,482,1.0,,,,,,,,,837.0,19195.0,5882,256,970.0,297,0.0381,26.2,tests performed,,,,,,,,,,,,,,92.59,3263459.0,68496,42.5,16569,10711,11713895,0.2,329635,10.08,30.2,47.7,97164,3.5,77.4,0.78,,,,
BIH,Europe,Bosnia and Herzegovina,2020-04-22,1368.0,26.0,36857,53.0,2.0,1714,419187,7967,11294,16.24,613,525,1.0,,,,,,,,,930.0,20125.0,6167,285,969.0,297,38,26.3,tests performed,,,,,,,,,,,,,,92.59,3263459.0,68496,42.5,16569,10711,11713895,0.2,329635,10.08,30.2,47.7,97164,3.5,77.4,0.78,,,,
BIH,Europe,Bosnia and Herzegovina,2020-04-23,1413.0,45.0,35143,54.0,1.0,1571,432976,13789,10769,16547,306,482,1.0,,,,,,,,,1307.0,21432.0,6567,0.4,956.0,293,0.0368,27.2,tests performed,,,,,,,,,,,,,,92.59,3263459.0,68496,42.5,16569,10711,11713895,0.2,329635,10.08,30.2,47.7,97164,3.5,77.4,0.78,,,,
BIH,Europe,Bosnia and Herzegovina,2020-04-24,1421.0,8.0,29571,55.0,1.0,1286,435428,2451,9061,16853,306,394,1.01,,,,,,,,,1336.0,22768.0,6977,409,1002.0,307,0.0295,33.9,tests performed,,,,,,,,,,,,,,90.74,3263459.0,68496,42.5,16569,10711,11713895,0.2,329635,10.08,30.2,47.7,97164,3.5,77.4,0.78,,,,
BIH,Europe,Bosnia and Herzegovina,2020-04-25,1486.0,65.0,31143,57.0,2.0,1429,455345,19918,9543,17466,613,438,1.03,,,,,,,,,1908.0,24676.0,7561,585,1115.0,342,0.0279,35.8,tests performed,,,,,,,,,,,,,,90.74,3263459.0,68496,42.5,16569,10711,11713895,0.2,329635,10.08,30.2,47.7,97164,3.5,77.4,0.78,,,,
BIH,Europe,Bosnia and Herzegovina,2020-04-26,1516.0,30.0,33.0,59.0,2.0,1571,464538,9193,10112,18079,613,482,1.04,,,,,,,,,1154.0,25830.0,7915,354,1145.0,351,0.0288,34.7,tests performed,,,,,,,,,,,,,,90.74,3263459.0,68496,42.5,16569,10711,11713895,0.2,329635,10.08,30.2,47.7,97164,3.5,77.4,0.78,,,,
BIH,Europe,Bosnia and Herzegovina,2020-04-27,1565.0,49.0,36571,60.0,1.0,1571,479553,15015,11206,18385,306,482,1.04,,,,,,,,,992.0,26822.0,8219,304,1209.0,0.37,0.0302,33.1,tests performed,,,,,,,,,,,,,,90.74,3263459.0,68496,42.5,16569,10711,11713895,0.2,329635,10.08,30.2,47.7,97164,3.5,77.4,0.78,,,,
BIH,Europe,Bosnia and Herzegovina,2020-04-28,1585.0,20.0,34714,63.0,3.0,1714,485681,6128,10637,19305,919,525,1.04,,,,,,,,,781.0,27603.0,8458,239,1201.0,368,0.0289,34.6,tests performed,,,,,,,,,,,,,,90.74,3263459.0,68496,42.5,16569,10711,11713895,0.2,329635,10.08,30.2,47.7,97164,3.5,77.4,0.78,,,,
BIH,Europe,Bosnia and Herzegovina,2020-04-29,1677.0,92.0,44143,65.0,2.0,1714,513872,28191,13526,19918,613,525,1.05,,,,,,,,,1527.0,29130.0,8926,468,1286.0,394,0.0343,29.1,tests performed,,,,,,,,,,,,,,90.74,3263459.0,68496,42.5,16569,10711,11713895,0.2,329635,10.08,30.2,47.7,97164,3.5,77.4,0.78,,,,
BIH,Europe,Bosnia and Herzegovina,2020-04-30,1757.0,80.0,49143,69.0,4.0,2143,538386,24514,15059,21143,1226,657,1.04,,,,,,,,,1663.0,30793.0,9436,0.51,1337.0,0.41,0.0368,27.2,tests performed,,,,,,,,,,,,,,90.74,3263459.0,68496,42.5,16569,10711,11713895,0.2,329635,10.08,30.2,47.7,97164,3.5,77.4,0.78,-911.2,-6.96,6.51,-279.212945528042
BIH,Europe,Bosnia and Herzegovina,2020-05-01,1781.0,24.0,51429,70.0,1.0,2143,545.74,7354,15759,21.45,306,657,1.01,,,,,,,,,1385.0,32178.0,9.86,424,1344.0,412,0.0383,26.1,tests performed,,,,,,,,,,,,,,90.74,3263459.0,68496,42.5,16569,10711,11713895,0.2,329635,10.08,30.2,47.7,97164,3.5,77.4,0.78,,,,
BIH,Europe,Bosnia and Herzegovina,2020-05-02,1839.0,58.0,50429,72.0,2.0,2143,563513,17773,15452,22062,613,657,1.0,,,,,,,,,605.0,32783.0,10045,185,1158.0,355,0.0435,23.0,tests performed,,,,,,,,,,,,,,90.74,3263459.0,68496,42.5,16569,10711,11713895,0.2,329635,10.08,30.2,47.7,97164,3.5,77.4,0.78,,,,
BIH,Europe,Bosnia and Herzegovina,2020-05-03,1857.0,18.0,48714,77.0,5.0,2571,569028,5516,14927,23595,1532,788,0.97,,,,,,,,,1145.0,33928.0,10396,351,1157.0,355,0.0421,23.8,tests performed,,,,,,,,,,,,,,90.74,3263459.0,68496,42.5,16569,10711,11713895,0.2,329635,10.08,30.2,47.7,97164,3.5,77.4,0.78,,,,
BIH,Europe,Bosnia and Herzegovina,2020-05-04,1926.0,69.0,51571,78.0,1.0,2571,590171,21143,15803,23901,306,788,0.96,,,,,,,,,450.0,34378.0,10534,138,1079.0,331,0.0478,20.9,tests performed,,,,,,,,,,,,,,90.74,3263459.0,68496,42.5,16569,10711,11713895,0.2,329635,10.08,30.2,47.7,97164,3.5,77.4,0.78,,,,
BIH,Europe,Bosnia and Herzegovina,2020-05-05,1946.0,20.0,51571,79.0,1.0,2286,596.3,6128,15803,24207,306,0.7,0.94,,,,,,,,,918.0,35296.0,10816,281,1099.0,337,0.0469,21.3,tests performed,,,,,,,,,,,,,,90.74,3263459.0,68496,42.5,16569,10711,11713895,0.2,329635,10.08,30.2,47.7,97164,3.5,77.4,0.78,,,,
BIH,Europe,Bosnia and Herzegovina,2020-05-06,1987.0,41.0,44286,86.0,7.0,3.0,608863,12563,13.57,26352,2145,919,0.92,,,,,,,,,1196.0,36492.0,11182,366,1052.0,322,0.0421,23.8,tests performed,,,,,,,,,,,,,,90.74,3263459.0,68496,42.5,16569,10711,11713895,0.2,329635,10.08,30.2,47.7,97164,3.5,77.4,0.78,,,,
BIH,Europe,Bosnia and Herzegovina,2020-05-07,2027.0,40.0,38571,90.0,4.0,3.0,621.12,12257,11819,27578,1226,919,0.9,,,,,,,,,1695.0,38187.0,11701,519,1056.0,324,0.0365,27.4,tests performed,,,,,,,,,,,,,,90.74,3263459.0,68496,42.5,16569,10711,11713895,0.2,329635,10.08,30.2,47.7,97164,3.5,77.4,0.78,,,,
BIH,Europe,Bosnia and Herzegovina,2020-05-08,2070.0,43.0,41286,98.0,8.0,4.0,634296,13176,12651,30029,2451,1226,0.89,,,,,,,,,604.0,38791.0,11886,185,945.0,0.29,0.0437,22.9,tests performed,,,,,,,,,,,,,,90.74,3263459.0,68496,42.5,16569,10711,11713895,0.2,329635,10.08,30.2,47.7,97164,3.5,77.4,0.78,,,,
BIH,Europe,Bosnia and Herzegovina,2020-05-09,2090.0,20.0,35857,102.0,4.0,4286,640425,6128,10987,31255,1226,1313,0.87,,,,,,,,,1198.0,39989.0,12254,367,1029.0,315,0.0348,28.7,tests performed,,,,,,,,,,,,,,90.74,3263459.0,68496,42.5,16569,10711,11713895,0.2,329635,10.08,30.2,47.7,97164,3.5,77.4,0.78,,,,
BIH,Europe,Bosnia and Herzegovina,2020-05-10,2117.0,27.0,37143,107.0,5.0,4286,648698,8273,11381,32787,1532,1313,0.86,,,,,,,,,1293.0,41282.0,12.65,396,1051.0,322,0.0353,28.3,tests performed,,,,,,,,,,,,,,90.74,3263459.0,68496,42.5,16569,10711,11713895,0.2,329635,10.08,30.2,47.7,97164,3.5,77.4,0.78,,,,
BIH,Europe,Bosnia and Herzegovina,2020-05-11,2141.0,24.0,30714,113.0,6.0,5.0,656052,7354,9412,34626,1839,1532,0.84,,,,,,,,,1036.0,42318.0,12967,317,1134.0,347,0.0271,36.9,tests performed,,,,,,,,,,,,,,81.48,3263459.0,68496,42.5,16569,10711,11713895,0.2,329635,10.08,30.2,47.7,97164,3.5,77.4,0.78,,,,
BIH,Europe,Bosnia and Herzegovina,2020-05-12,2158.0,17.0,30286,117.0,4.0,5429,661262,5209,9.28,35852,1226,1663,0.84,,,,,,,,,1133.0,43451.0,13314,347,1165.0,357,26,38.5,tests performed,,,,,,,,,,,,,,81.48,3263459.0,68496,42.5,16569,10711,11713895,0.2,329635,10.08,30.2,47.7,97164,3.5,77.4,0.78,,,,
BIH,Europe,Bosnia and Herzegovina,2020-05-13,2181.0,23.0,27714,120.0,3.0,4857,668309,7048,8492,36771,919,1488,0.83,,,,,,,,,929.0,44380.0,13599,285,1127.0,345,0.0246,40.7,tests performed,,,,,,,,,,,,,,81.48,3263459.0,68496,42.5,16569,10711,11713895,0.2,329635,10.08,30.2,47.7,97164,3.5,77.4,0.78,,,,
BIH,Europe,Bosnia and Herzegovina,2020-05-14,2218.0,37.0,27286,122.0,2.0,4571,679647,11338,8361,37384,613,1401,0.83,,,,,,,,,1430.0,45810.0,14037,438,1089.0,334,0.0251,39.9,tests performed,,,,,,,,,,,,,,79.63,3263459.0,68496,42.5,16569,10711,11713895,0.2,329635,10.08,30.2,47.7,97164,3.5,77.4,0.78,,,,
BIH,Europe,Bosnia and Herzegovina,2020-05-15,2236.0,18.0,23714,128.0,6.0,4286,685163,5516,7267,39222,1839,1313,0.84,,,,,,,,,1339.0,47149.0,14448,0.41,1194.0,366,0.0199,50.4,tests performed,,,,,,,,,,,,,,76.85,3263459.0,68496,42.5,16569,10711,11713895,0.2,329635,10.08,30.2,47.7,97164,3.5,77.4,0.78,,,,
BIH,Europe,Bosnia and Herzegovina,2020-05-16,2267.0,31.0,25286,129.0,1.0,3857,694662,9499,7748,39529,306,1182,0.84,,,,,,,,,1379.0,48528.0,14.87,423,1220.0,374,0.0207,48.2,tests performed,,,,,,,,,,,,,,76.85,3263459.0,68496,42.5,16569,10711,11713895,0.2,329635,10.08,30.2,47.7,97164,3.5,77.4,0.78,,,,
BIH,Europe,Bosnia and Herzegovina,2020-05-17,2290.0,23.0,24714,133.0,4.0,3714,701709,7048,7573,40754,1226,1138,0.83,,,,,,,,,1304.0,49832.0,15.27,0.4,1221.0,374,0.0202,49.4,tests performed,,,,,,,,,,,,,,76.85,3263459.0,68496,42.5,16569,10711,11713895,0.2,329635,10.08,30.2,47.7,97164,3.5,77.4,0.78,,,,
