iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
SRB,Europe,Serbia,2020-02-27,,,,,,,,,,,,,,,,,,,,,,9.0,25.0,4,1,,,,,people tested,,,,,,,,,,,,,,13.89,6871547.0,80291,41.2,17366,,14048881,,439415,10.08,37.7,40.2,97719,5609,76.0,806,,,,
SRB,Europe,Serbia,2020-02-28,,,,,,,,,,,,,,,,,,,,,,5.0,30.0,4,1,,,,,people tested,,,,,,,,,,,,,,13.89,6871547.0,80291,41.2,17366,,14048881,,439415,10.08,37.7,40.2,97719,5609,76.0,806,,,,
SRB,Europe,Serbia,2020-02-29,,,,,,,,,,,,,,,,,,,,,,3.0,33.0,5,0.0,,,,,people tested,,,,,,,,,,,,,,13.89,6871547.0,80291,41.2,17366,,14048881,,439415,10.08,37.7,40.2,97719,5609,76.0,806,-426.6,-2.19,0.86,-62.0820901028546
SRB,Europe,Serbia,2020-03-01,,,,,,,,,,,,,,,,,,,,,,3.0,36.0,5,0.0,,,,,people tested,,,,,,,,,,,,,,13.89,6871547.0,80291,41.2,17366,,14048881,,439415,10.08,37.7,40.2,97719,5609,76.0,806,,,,
SRB,Europe,Serbia,2020-03-02,,,,,,,,,,,,,,,,,,,,,,9.0,45.0,7,1,,,,,people tested,,,,,,,,,,,,,,13.89,6871547.0,80291,41.2,17366,,14048881,,439415,10.08,37.7,40.2,97719,5609,76.0,806,,,,
SRB,Europe,Serbia,2020-03-03,,,,,,,,,,,,,,,,,,,,,,1.0,46.0,7,0.0,,,,,people tested,,,,,,,,,,,,,,13.89,6871547.0,80291,41.2,17366,,14048881,,439415,10.08,37.7,40.2,97719,5609,76.0,806,,,,
SRB,Europe,Serbia,2020-03-04,,,,,,,,,,,,,,,,,,,,,,4.0,50.0,7,1,5.0,1,,,people tested,,,,,,,,,,,,,,13.89,6871547.0,80291,41.2,17366,,14048881,,439415,10.08,37.7,40.2,97719,5609,76.0,806,,,,
SRB,Europe,Serbia,2020-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1,,,people tested,,,,,,,,,,,,,,13.89,6871547.0,80291,41.2,17366,,14048881,,439415,10.08,37.7,40.2,97719,5609,76.0,806,,,,
SRB,Europe,Serbia,2020-03-06,1.0,1.0,,,,,146,146,,,,,,,,,,,,,,,67.0,0.01,,5.0,1,,,people tested,,,,,,,,,,,,,,13.89,6871547.0,80291,41.2,17366,,14048881,,439415,10.08,37.7,40.2,97719,5609,76.0,806,,,,
SRB,Europe,Serbia,2020-03-07,1.0,0.0,,,,,146,0.0,,,,,,,,,,,,,,24.0,91.0,13,3,8.0,1,,,people tested,,,,,,,,,,,,,,13.89,6871547.0,80291,41.2,17366,,14048881,,439415,10.08,37.7,40.2,97719,5609,76.0,806,,,,
SRB,Europe,Serbia,2020-03-08,1.0,0.0,,,,,146,0.0,,,,,,,,,,,,,,3.0,94.0,14,0.0,8.0,1,,,people tested,,,,,,,,,,,,,,13.89,6871547.0,80291,41.2,17366,,14048881,,439415,10.08,37.7,40.2,97719,5609,76.0,806,,,,
SRB,Europe,Serbia,2020-03-09,1.0,0.0,,,,,146,0.0,,,,,,,,,,,,,,7.0,101.0,15,1,8.0,1,,,people tested,,,,,,,,,,,,,,13.89,6871547.0,80291,41.2,17366,,14048881,,439415,10.08,37.7,40.2,97719,5609,76.0,806,,,,
SRB,Europe,Serbia,2020-03-10,5.0,4.0,,,,,728,582,,,,,,,,,,,,,,16.0,117.0,17,2,10.0,1,,,people tested,,,,,,,,,,,,,,13.89,6871547.0,80291,41.2,17366,,14048881,,439415,10.08,37.7,40.2,97719,5609,76.0,806,,,,
SRB,Europe,Serbia,2020-03-11,12.0,7.0,1714,,,,1746,1019,249,,,,,,,,,,,,,34.0,151.0,22,5,14.0,2,0.1224,8.2,people tested,,,,,,,,,,,,,,25.0,6871547.0,80291,41.2,17366,,14048881,,439415,10.08,37.7,40.2,97719,5609,76.0,806,,,,
SRB,Europe,Serbia,2020-03-12,19.0,7.0,2714,,,,2765,1019,395,,,,,,,,,,,,,34.0,185.0,27,5,18.0,3,0.1508,6.6,people tested,,,,,,,,,,,,,,25.0,6871547.0,80291,41.2,17366,,14048881,,439415,10.08,37.7,40.2,97719,5609,76.0,806,,,,
SRB,Europe,Serbia,2020-03-13,35.0,16.0,4857,,,,5093,2328,707,,,,,,,,,,,,,54.0,239.0,35,8,25.0,4,0.1943,5.1,people tested,,,,,,,,,,,,,,25.0,6871547.0,80291,41.2,17366,,14048881,,439415,10.08,37.7,40.2,97719,5609,76.0,806,,,,
SRB,Europe,Serbia,2020-03-14,46.0,11.0,6429,,,,6694,1601,936,,,,,,,,,,,,,29.0,268.0,39,4,25.0,4,0.2572,3.9,people tested,,,,,,,,,,,,,,25.0,6871547.0,80291,41.2,17366,,14048881,,439415,10.08,37.7,40.2,97719,5609,76.0,806,,,,
SRB,Europe,Serbia,2020-03-15,48.0,2.0,6714,,,,6985,291,977,,,,,,,,,,,,,15.0,283.0,41,2,27.0,4,0.2487,4.0,people tested,,,,,,,,,,,,,,49.07,6871547.0,80291,41.2,17366,,14048881,,439415,10.08,37.7,40.2,97719,5609,76.0,806,,,,
SRB,Europe,Serbia,2020-03-16,55.0,7.0,7714,,,,8004,1019,1123,,,,,,,,,,,,,33.0,316.0,46,5,31.0,5,0.2488,4.0,people tested,,,,,,,,,,,,,,66.67,6871547.0,80291,41.2,17366,,14048881,,439415,10.08,37.7,40.2,97719,5609,76.0,806,,,,
SRB,Europe,Serbia,2020-03-17,65.0,10.0,8571,,,,9459,1455,1247,,,,,,,,,,,,,58.0,374.0,54,8,37.0,5,0.2316,4.3,people tested,,,,,,,,,,,,,,66.67,6871547.0,80291,41.2,17366,,14048881,,439415,10.08,37.7,40.2,97719,5609,76.0,806,,,,
SRB,Europe,Serbia,2020-03-18,83.0,18.0,10143,,,,12079,2619,1476,,,,,,,,,,,,,66.0,440.0,64,0.01,41.0,6,0.2474,4.0,people tested,,,,,,,,,,,,,,81.48,6871547.0,80291,41.2,17366,,14048881,,439415,10.08,37.7,40.2,97719,5609,76.0,806,,,,
SRB,Europe,Serbia,2020-03-19,103.0,20.0,12.0,,,,14989,2911,1746,,,,,,,,,,,,,66.0,506.0,74,0.01,46.0,7,0.2609,3.8,people tested,,,,,,,,,,,,,,81.48,6871547.0,80291,41.2,17366,,14048881,,439415,10.08,37.7,40.2,97719,5609,76.0,806,,,,
SRB,Europe,Serbia,2020-03-20,135.0,32.0,14286,1.0,1.0,143,19646,4657,2079,146,146,21,1.91,,,,,,,,,79.0,585.0,85,11,49.0,7,0.2916,3.4,people tested,,,,,,,,,,,,,,81.48,6871547.0,80291,41.2,17366,,14048881,,439415,10.08,37.7,40.2,97719,5609,76.0,806,,,,
SRB,Europe,Serbia,2020-03-21,171.0,36.0,17857,1.0,0.0,143,24885,5239,2599,146,0.0,21,1.92,,,,,,,,,87.0,672.0,98,13,58.0,8,0.3079,3.2,people tested,,,,,,,,,,,,,,100.0,6871547.0,80291,41.2,17366,,14048881,,439415,10.08,37.7,40.2,97719,5609,76.0,806,,,,
SRB,Europe,Serbia,2020-03-22,222.0,51.0,24857,2.0,1.0,286,32307,7422,3617,291,146,42,1.96,,,,,,,,,89.0,761.0,111,13,68.0,0.01,0.3655,2.7,people tested,,,,,,,,,,,,,,100.0,6871547.0,80291,41.2,17366,,14048881,,439415,10.08,37.7,40.2,97719,5609,76.0,806,,,,
SRB,Europe,Serbia,2020-03-23,249.0,27.0,27714,3.0,1.0,429,36236,3929,4033,437,146,62,1.98,,,,,,,,,61.0,822.0,0.12,9,72.0,0.01,0.3849,2.6,people tested,,,,,,,,,,,,,,100.0,6871547.0,80291,41.2,17366,,14048881,,439415,10.08,37.7,40.2,97719,5609,76.0,806,,,,
SRB,Europe,Serbia,2020-03-24,303.0,54.0,34.0,3.0,0.0,429,44095,7858,4948,437,0.0,62,2.0,,,,,,,,,94.0,916.0,133,14,77.0,11,0.4416,2.3,people tested,,,,,,,,,,,,,,100.0,6871547.0,80291,41.2,17366,,14048881,,439415,10.08,37.7,40.2,97719,5609,76.0,806,,,,
SRB,Europe,Serbia,2020-03-25,384.0,81.0,43.0,4.0,1.0,571,55883,11788,6258,582,146,83,2.02,,,,,,,,,245.0,1161.0,169,36,103.0,15,0.4175,2.4,people tested,,,,,,,,,,,,,,100.0,6871547.0,80291,41.2,17366,,14048881,,439415,10.08,37.7,40.2,97719,5609,76.0,806,,,,
SRB,Europe,Serbia,2020-03-26,384.0,0.0,40143,1.0,-3.0,143,55883,0.0,5842,146,-437,21,2.02,,,,,,,,,295.0,1456.0,212,43,136.0,0.02,0.2952,3.4,people tested,,,,,,,,,,,,,,100.0,6871547.0,80291,41.2,17366,,14048881,,439415,10.08,37.7,40.2,97719,5609,76.0,806,,,,
SRB,Europe,Serbia,2020-03-27,457.0,73.0,46.0,1.0,0.0,0.0,66506,10624,6694,146,0.0,0.0,2.08,,,,,,,,,259.0,1715.0,0.25,38,161.0,23,0.2857,3.5,people tested,,,,,,,,,,,,,,100.0,6871547.0,80291,41.2,17366,,14048881,,439415,10.08,37.7,40.2,97719,5609,76.0,806,,,,
SRB,Europe,Serbia,2020-03-28,659.0,202.0,69714,10.0,9.0,1286,95903,29397,10145,1455,1.31,187,2.14,,,,,,,,,371.0,2086.0,304,54,202.0,29,0.3451,2.9,people tested,,,,,,,,,,,,,,100.0,6871547.0,80291,41.2,17366,,14048881,,439415,10.08,37.7,40.2,97719,5609,76.0,806,,,,
SRB,Europe,Serbia,2020-03-29,741.0,82.0,74143,13.0,3.0,1571,107836,11933,10.79,1892,437,229,2.04,,,,,,,,,376.0,2462.0,358,55,243.0,35,0.3051,3.3,people tested,,,,,,,,,,,,,,100.0,6871547.0,80291,41.2,17366,,14048881,,439415,10.08,37.7,40.2,97719,5609,76.0,806,,,,
SRB,Europe,Serbia,2020-03-30,785.0,44.0,76571,16.0,3.0,1857,114239,6403,11143,2328,437,0.27,1.98,62.0,9023,540.0,78585,,,,,622.0,3084.0,449,91,323.0,47,0.2371,4.2,people tested,,,,,,,,,,,,,,100.0,6871547.0,80291,41.2,17366,,14048881,,439415,10.08,37.7,40.2,97719,5609,76.0,806,,,,
SRB,Europe,Serbia,2020-03-31,900.0,115.0,85286,16.0,0.0,1857,130975,16736,12411,2328,0.0,0.27,1.97,,,,,,,,,477.0,3561.0,518,69,378.0,55,0.2256,4.4,people tested,,,,,,,,,,,,,,100.0,6871547.0,80291,41.2,17366,,14048881,,439415,10.08,37.7,40.2,97719,5609,76.0,806,-520.1,-1.81,-1.02,-75.6889241971277
SRB,Europe,Serbia,2020-04-01,1060.0,160.0,96571,28.0,12.0,3429,154259,23284,14054,4075,1746,499,1.98,,,,,,,,,810.0,4371.0,636,118,459.0,67,0.2104,4.8,people tested,,,,,,,,,,,,,,100.0,6871547.0,80291,41.2,17366,,14048881,,439415,10.08,37.7,40.2,97719,5609,76.0,806,,,,
SRB,Europe,Serbia,2020-04-02,1171.0,111.0,112429,31.0,3.0,4286,170413,16154,16361,4511,437,624,1.98,81.0,11788,783.0,113948,,,,,637.0,5008.0,729,93,507.0,74,0.2218,4.5,people tested,,,,,,,,,,,,,,100.0,6871547.0,80291,41.2,17366,,14048881,,439415,10.08,37.7,40.2,97719,5609,76.0,806,,,,
SRB,Europe,Serbia,2020-04-03,1476.0,305.0,145571,39.0,8.0,5429,214799,44386,21185,5676,1164,0.79,1.95,81.0,11788,874.0,127191,,,,,748.0,5756.0,838,109,577.0,84,0.2523,4.0,people tested,,,,,,,,,,,,,,100.0,6871547.0,80291,41.2,17366,,14048881,,439415,10.08,37.7,40.2,97719,5609,76.0,806,,,,
SRB,Europe,Serbia,2020-04-04,1624.0,148.0,137857,44.0,5.0,4857,236337,21538,20062,6403,728,707,1.86,89.0,12952,1046.0,152222,,,,,645.0,6401.0,932,94,616.0,0.09,0.2238,4.5,people tested,,,,,,,,,,,,,,100.0,6871547.0,80291,41.2,17366,,14048881,,439415,10.08,37.7,40.2,97719,5609,76.0,806,,,,
SRB,Europe,Serbia,2020-04-05,1908.0,284.0,166714,51.0,7.0,5429,277667,41.33,24262,7422,1019,0.79,1.83,98.0,14262,1082.0,157461,,,,,959.0,7360.0,1071,0.14,700.0,102,0.2382,4.2,people tested,,,,,,,,,,,,,,100.0,6871547.0,80291,41.2,17366,,14048881,,439415,10.08,37.7,40.2,97719,5609,76.0,806,,,,
SRB,Europe,Serbia,2020-04-06,2200.0,292.0,202143,58.0,7.0,6.0,320161,42494,29417,8441,1019,873,1.77,101.0,14698,1197.0,174197,,,,,1192.0,8552.0,1245,173,781.0,114,0.2588,3.9,people tested,,,,,,,,,,,,,,100.0,6871547.0,80291,41.2,17366,,14048881,,439415,10.08,37.7,40.2,97719,5609,76.0,806,,,,
SRB,Europe,Serbia,2020-04-07,2447.0,247.0,221.0,61.0,3.0,6429,356106,35945,32162,8877,437,936,1.67,108.0,15717,1349.0,196317,,,,,1074.0,9626.0,1401,156,866.0,126,0.2552,3.9,people tested,,,,,,,,,,,,,,100.0,6871547.0,80291,41.2,17366,,14048881,,439415,10.08,37.7,40.2,97719,5609,76.0,806,,,,
SRB,Europe,Serbia,2020-04-08,2666.0,219.0,229429,65.0,4.0,5286,387977,31871,33388,9459,582,769,1.59,112.0,16299,1705.0,248125,,,,,1135.0,10761.0,1566,165,913.0,133,0.2513,4.0,people tested,,,,,,,,,,,,,,100.0,6871547.0,80291,41.2,17366,,14048881,,439415,10.08,37.7,40.2,97719,5609,76.0,806,,,,
SRB,Europe,Serbia,2020-04-09,2867.0,201.0,242286,66.0,1.0,5.0,417228,29251,35259,9605,146,728,1.54,127.0,18482,1907.0,277521,,,,,1586.0,12347.0,1797,231,1048.0,153,0.2312,4.3,people tested,,,,,,,,,,,,,,100.0,6871547.0,80291,41.2,17366,,14048881,,439415,10.08,37.7,40.2,97719,5609,76.0,806,,,,
SRB,Europe,Serbia,2020-04-10,3105.0,238.0,232714,71.0,5.0,4571,451863,34636,33866,10332,728,665,1.48,136.0,19792,2107.0,306627,,,,,1893.0,14240.0,2072,275,1212.0,176,192,5.2,people tested,,,,,,,,,,,,,,100.0,6871547.0,80291,41.2,17366,,14048881,,439415,10.08,37.7,40.2,97719,5609,76.0,806,,,,
SRB,Europe,Serbia,2020-04-11,3380.0,275.0,250857,74.0,3.0,4286,491883,40.02,36507,10769,437,624,1.46,145.0,21102,2436.0,354505,,,,,2159.0,16399.0,2387,314,1428.0,208,0.1757,5.7,people tested,,,,,,,,,,,,,,100.0,6871547.0,80291,41.2,17366,,14048881,,439415,10.08,37.7,40.2,97719,5609,76.0,806,,,,
SRB,Europe,Serbia,2020-04-12,3630.0,250.0,246.0,80.0,6.0,4143,528265,36382,35.8,11642,873,603,1.45,146.0,21247,2684.0,390596,,,,,1913.0,18312.0,2665,278,1565.0,228,0.1572,6.4,people tested,,,,,,,,,,,,,,100.0,6871547.0,80291,41.2,17366,,14048881,,439415,10.08,37.7,40.2,97719,5609,76.0,806,,,,
SRB,Europe,Serbia,2020-04-13,4054.0,424.0,264857,85.0,5.0,3857,589969,61704,38544,12.37,728,561,1.47,138.0,20083,2890.0,420575,,,,,2646.0,20958.0,3.05,385,1772.0,258,0.1495,6.7,people tested,,,,,,,,,,,,,,100.0,6871547.0,80291,41.2,17366,,14048881,,439415,10.08,37.7,40.2,97719,5609,76.0,806,,,,
SRB,Europe,Serbia,2020-04-14,4465.0,411.0,288286,94.0,9.0,4714,649781,59812,41954,13.68,1.31,686,1.44,131.0,19064,3006.0,437456,,,,,2440.0,23398.0,3405,355,1967.0,286,0.1466,6.8,people tested,,,,,,,,,,,,,,100.0,6871547.0,80291,41.2,17366,,14048881,,439415,10.08,37.7,40.2,97719,5609,76.0,806,,,,
SRB,Europe,Serbia,2020-04-15,4873.0,408.0,315286,99.0,5.0,4857,709156,59375,45883,14407,728,707,1.39,128.0,18628,3245.0,472237,,,,,2880.0,26278.0,3824,419,2217.0,323,0.1422,7.0,people tested,,,,,,,,,,,,,,100.0,6871547.0,80291,41.2,17366,,14048881,,439415,10.08,37.7,40.2,97719,5609,76.0,806,,,,
SRB,Europe,Serbia,2020-04-16,5318.0,445.0,350143,103.0,4.0,5286,773916,64.76,50955,14989,582,769,1.33,120.0,17463,3511.0,510948,,,,,3194.0,29472.0,4289,465,2446.0,356,0.1431,7.0,people tested,,,,,,,,,,,,,,100.0,6871547.0,80291,41.2,17366,,14048881,,439415,10.08,37.7,40.2,97719,5609,76.0,806,,,,
SRB,Europe,Serbia,2020-04-17,5690.0,372.0,369286,110.0,7.0,5571,828052,54136,53741,16008,1019,811,1.23,122.0,17754,3765.0,547912,,,,,3094.0,32566.0,4739,0.45,2618.0,381,0.1411,7.1,people tested,,,,,,,,,,,,,,100.0,6871547.0,80291,41.2,17366,,14048881,,439415,10.08,37.7,40.2,97719,5609,76.0,806,,,,
SRB,Europe,Serbia,2020-04-18,5994.0,304.0,373429,117.0,7.0,6143,872293,44.24,54344,17027,1019,894,1.14,126.0,18336,3853.0,560718,,,,,3462.0,36028.0,5243,504,2804.0,408,0.1332,7.5,people tested,,,,,,,,,,,,,,100.0,6871547.0,80291,41.2,17366,,14048881,,439415,10.08,37.7,40.2,97719,5609,76.0,806,,,,
SRB,Europe,Serbia,2020-04-19,6318.0,324.0,384.0,122.0,5.0,6.0,919444,47151,55883,17754,728,873,1.09,,,3900.0,567558,,,,,2673.0,38701.0,5632,389,2913.0,424,0.1318,7.6,people tested,,,,,,,,,,,,,,100.0,6871547.0,80291,41.2,17366,,14048881,,439415,10.08,37.7,40.2,97719,5609,76.0,806,,,,
SRB,Europe,Serbia,2020-04-20,6630.0,312.0,368.0,125.0,3.0,5714,964848,45405,53554,18191,437,832,1.03,108.0,15717,3703.0,538889,,,,,3111.0,41812.0,6085,453,2979.0,434,0.1235,8.1,people tested,,,,,,,,,,,,,,100.0,6871547.0,80291,41.2,17366,,14048881,,439415,10.08,37.7,40.2,97719,5609,76.0,806,,,,
SRB,Europe,Serbia,2020-04-21,6890.0,260.0,346429,130.0,5.0,5143,1002685,37837,50415,18919,728,748,0.98,101.0,14698,3660.0,532631,,,,,3543.0,45355.0,6.6,516,3137.0,457,0.1104,9.1,people tested,,,,,,,,,,,,,,96.3,6871547.0,80291,41.2,17366,,14048881,,439415,10.08,37.7,40.2,97719,5609,76.0,806,,,,
SRB,Europe,Serbia,2020-04-22,7144.0,254.0,324429,134.0,4.0,5.0,1039649,36964,47213,19501,582,728,0.93,103.0,14989,3266.0,475293,,,,,3281.0,48636.0,7078,477,3194.0,465,0.1016,9.8,people tested,,,,,,,,,,,,,,96.3,6871547.0,80291,41.2,17366,,14048881,,439415,10.08,37.7,40.2,97719,5609,76.0,806,,,,
SRB,Europe,Serbia,2020-04-23,7276.0,132.0,279714,139.0,5.0,5143,1058859,19.21,40706,20228,728,748,0.9,96.0,13971,3477.0,506.0,,,,,2688.0,51324.0,7469,391,3122.0,454,0.0896,11.2,people tested,,,,,,,,,,,,,,96.3,6871547.0,80291,41.2,17366,,14048881,,439415,10.08,37.7,40.2,97719,5609,76.0,806,,,,
SRB,Europe,Serbia,2020-04-24,7483.0,207.0,256143,144.0,5.0,4857,1088983,30124,37276,20956,728,707,0.88,95.0,13825,3164.0,460449,,,,,3563.0,54887.0,7988,519,3189.0,464,0.0803,12.5,people tested,,,,,,,,,,,,,,96.3,6871547.0,80291,41.2,17366,,14048881,,439415,10.08,37.7,40.2,97719,5609,76.0,806,,,,
SRB,Europe,Serbia,2020-04-25,7779.0,296.0,255.0,151.0,7.0,4857,1132059,43076,37.11,21975,1019,707,0.87,91.0,13243,3135.0,456229,,,,,5051.0,59938.0,8723,735,3416.0,497,0.0746,13.4,people tested,,,,,,,,,,,,,,96.3,6871547.0,80291,41.2,17366,,14048881,,439415,10.08,37.7,40.2,97719,5609,76.0,806,,,,
SRB,Europe,Serbia,2020-04-26,8042.0,263.0,246286,156.0,5.0,4857,1170333,38274,35841,22702,728,707,0.87,85.0,12.37,3044.0,442986,,,,,4365.0,64303.0,9358,635,3657.0,532,0.0673,14.8,people tested,,,,,,,,,,,,,,96.3,6871547.0,80291,41.2,17366,,14048881,,439415,10.08,37.7,40.2,97719,5609,76.0,806,,,,
SRB,Europe,Serbia,2020-04-27,8275.0,233.0,235.0,162.0,6.0,5286,1204241,33908,34199,23575,873,769,0.86,85.0,12.37,2701.0,393.07,,,,,3614.0,67917.0,9884,526,3729.0,543,63,15.9,people tested,,,,,,,,,,,,,,93.52,6871547.0,80291,41.2,17366,,14048881,,439415,10.08,37.7,40.2,97719,5609,76.0,806,,,,
SRB,Europe,Serbia,2020-04-28,8497.0,222.0,229571,168.0,6.0,5429,1236548,32307,33409,24449,873,0.79,0.84,79.0,11497,2517.0,366293,,,,,5446.0,73363.0,10676,793,4001.0,582,0.0574,17.4,people tested,,,,,,,,,,,,,,93.52,6871547.0,80291,41.2,17366,,14048881,,439415,10.08,37.7,40.2,97719,5609,76.0,806,,,,
SRB,Europe,Serbia,2020-04-29,8724.0,227.0,225714,173.0,5.0,5571,1269583,33035,32848,25176,728,811,0.82,78.0,11351,2470.0,359453,,,,,5579.0,78942.0,11488,812,4329.0,0.63,0.0521,19.2,people tested,,,,,,,,,,,,,,93.52,6871547.0,80291,41.2,17366,,14048881,,439415,10.08,37.7,40.2,97719,5609,76.0,806,,,,
SRB,Europe,Serbia,2020-04-30,9009.0,285.0,247571,179.0,6.0,5714,1311058,41475,36028,26049,873,832,0.79,71.0,10332,2479.0,360763,,,,,6703.0,85645.0,12464,975,4903.0,714,0.0505,19.8,people tested,,,,,,,,,,,,,,96.3,6871547.0,80291,41.2,17366,,14048881,,439415,10.08,37.7,40.2,97719,5609,76.0,806,-269.6,-0.73,2.99,-39.2342510354655
SRB,Europe,Serbia,2020-05-01,9009.0,0.0,218.0,179.0,0.0,5.0,1311058,0.0,31725,26049,0.0,728,0.74,65.0,9459,2375.0,345628,,,,,5906.0,91551.0,13323,859,5238.0,762,0.0416,24.0,people tested,,,,,,,,,,,,,,96.3,6871547.0,80291,41.2,17366,,14048881,,439415,10.08,37.7,40.2,97719,5609,76.0,806,,,,
SRB,Europe,Serbia,2020-05-02,9362.0,353.0,226143,189.0,10.0,5429,1362.43,51371,32.91,27505,1455,0.79,0.73,57.0,8295,2286.0,332676,,,,,5086.0,96637.0,14063,0.74,5243.0,763,0.0431,23.2,people tested,,,,,,,,,,,,,,96.3,6871547.0,80291,41.2,17366,,14048881,,439415,10.08,37.7,40.2,97719,5609,76.0,806,,,,
SRB,Europe,Serbia,2020-05-03,9464.0,102.0,203143,193.0,4.0,5286,1377274,14844,29563,28087,582,769,0.69,54.0,7858,2116.0,307936,,,,,5274.0,101911.0,14831,768,5373.0,782,0.0378,26.4,people tested,,,,,,,,,,,,,,96.3,6871547.0,80291,41.2,17366,,14048881,,439415,10.08,37.7,40.2,97719,5609,76.0,806,,,,
SRB,Europe,Serbia,2020-05-04,9557.0,93.0,183143,197.0,4.0,5.0,1390808,13534,26652,28669,582,728,0.65,53.0,7713,2023.0,294402,,,,,4550.0,106461.0,15493,662,5506.0,801,0.0333,30.1,people tested,,,,,,,,,,,,,,96.3,6871547.0,80291,41.2,17366,,14048881,,439415,10.08,37.7,40.2,97719,5609,76.0,806,,,,
SRB,Europe,Serbia,2020-05-05,9677.0,120.0,168571,200.0,3.0,4571,1408271,17463,24532,29106,437,665,0.63,51.0,7422,1855.0,269954,,,,,4817.0,111278.0,16194,701,5416.0,788,0.0311,32.1,people tested,,,,,,,,,,,,,,93.52,6871547.0,80291,41.2,17366,,14048881,,439415,10.08,37.7,40.2,97719,5609,76.0,806,,,,
SRB,Europe,Serbia,2020-05-06,9791.0,114.0,152429,203.0,3.0,4286,1424861,16.59,22183,29542,437,624,0.61,48.0,6985,1750.0,254673,,,,,6196.0,117474.0,17096,902,5505.0,801,0.0277,36.1,people tested,,,,,,,,,,,,,,93.52,6871547.0,80291,41.2,17366,,14048881,,439415,10.08,37.7,40.2,97719,5609,76.0,806,,,,
SRB,Europe,Serbia,2020-05-07,9848.0,57.0,119857,206.0,3.0,3857,1433156,8295,17443,29979,437,561,0.59,46.0,6694,1710.0,248852,,,,,5521.0,122995.0,17899,803,5336.0,777,0.0225,44.5,people tested,,,,,,,,,,,,,,86.11,6871547.0,80291,41.2,17366,,14048881,,439415,10.08,37.7,40.2,97719,5609,76.0,806,,,,
SRB,Europe,Serbia,2020-05-08,9943.0,95.0,133429,209.0,3.0,4286,1446981,13825,19418,30415,437,624,0.59,45.0,6549,1577.0,229497,,,,,5810.0,128805.0,18745,846,5322.0,774,0.0251,39.9,people tested,,,,,,,,,,,,,,86.11,6871547.0,80291,41.2,17366,,14048881,,439415,10.08,37.7,40.2,97719,5609,76.0,806,,,,
SRB,Europe,Serbia,2020-05-09,10032.0,89.0,95714,215.0,6.0,3714,1459933,12952,13929,31288,873,541,0.58,43.0,6258,1437.0,209123,,,,,5728.0,134533.0,19578,834,5414.0,788,0.0177,56.6,people tested,,,,,,,,,,,,,,86.11,6871547.0,80291,41.2,17366,,14048881,,439415,10.08,37.7,40.2,97719,5609,76.0,806,,,,
SRB,Europe,Serbia,2020-05-10,10032.0,0.0,81143,215.0,0.0,3143,1459933,0.0,11809,31288,0.0,457,0.59,39.0,5676,1380.0,200828,,,,,6059.0,140592.0,20.46,882,5526.0,804,0.0147,68.1,people tested,,,,,,,,,,,,,,86.11,6871547.0,80291,41.2,17366,,14048881,,439415,10.08,37.7,40.2,97719,5609,76.0,806,,,,
SRB,Europe,Serbia,2020-05-11,10176.0,144.0,88429,218.0,3.0,3.0,1480889,20956,12869,31725,437,437,0.64,29.0,4.22,1123.0,163428,,,,,5012.0,145604.0,21189,729,5592.0,814,0.0158,63.2,people tested,,,,,,,,,,,,,,86.11,6871547.0,80291,41.2,17366,,14048881,,439415,10.08,37.7,40.2,97719,5609,76.0,806,,,,
SRB,Europe,Serbia,2020-05-12,10243.0,67.0,80857,220.0,2.0,2857,1490.64,9.75,11767,32016,291,416,0.65,23.0,3347,1085.0,157897,,,,,5700.0,151304.0,22019,0.83,5718.0,832,0.0141,70.7,people tested,,,,,,,,,,,,,,86.11,6871547.0,80291,41.2,17366,,14048881,,439415,10.08,37.7,40.2,97719,5609,76.0,806,,,,
